@relation train_splitted

@ATTRIBUTE Loan_Closed_Days_Since REAL
@ATTRIBUTE Census_Block_Order_Key REAL
@ATTRIBUTE Foa_Mgmt_Co_Dim_Key REAL
@ATTRIBUTE Owner_Key REAL
@ATTRIBUTE Stmt_Days_Since REAL
@ATTRIBUTE Total_Total_Funds_Flow_Prior_To_Ce__DS REAL
@ATTRIBUTE Total_Replacement_Reserve_Reimbursements REAL
@ATTRIBUTE Total_Interest_Income_Earned_On_RR_And_Special_Escrow REAL
@ATTRIBUTE Total_Gross_Debt_Service__Mortgage REAL
@ATTRIBUTE Total_Gross_Debt_Service__Energy_Loans REAL
@ATTRIBUTE Total_Current_Assets REAL
@ATTRIBUTE Total_Current_Liabilities REAL
@ATTRIBUTE Current_Portion_Of_Mortgage_Payable REAL
@ATTRIBUTE Notes__Advances__Due_Within_1_Year REAL
@ATTRIBUTE Gross_Sf_Residential REAL
@ATTRIBUTE Gross_Sf_Residential_Communal REAL
@ATTRIBUTE Gross_Sf_Residential_Noncommunal REAL
@ATTRIBUTE Gross_Sf_Commercial REAL
@ATTRIBUTE Gross_Sf_Unfinished_Space REAL
@ATTRIBUTE Gross_Sf_Parking_Structure REAL
@ATTRIBUTE Square_Footage_Net_Rentable REAL
@ATTRIBUTE Square_Footage_Residential_Net_Rentable REAL
@ATTRIBUTE Square_Footage_Commercial_Net_Rentable REAL
@ATTRIBUTE Number_Of_Buildings REAL
@ATTRIBUTE Number_Of_Predominant_Stories REAL
@ATTRIBUTE Number_Of_Elevators REAL
@ATTRIBUTE Total_Gross_Sf_Land REAL
@ATTRIBUTE Total_Gross_Sf_Buildings REAL
@ATTRIBUTE Total_Rental_Units REAL
@ATTRIBUTE Low_Income_Rental_Units REAL
@ATTRIBUTE Moderate_Income_Rental_Units REAL
@ATTRIBUTE Market_Rate_Rental_Units REAL
@ATTRIBUTE Non_Revenue_Rental_Units REAL
@ATTRIBUTE Elderly_Restricted_Rental_Units REAL
@ATTRIBUTE Unrestricted_Rental_Units REAL
@ATTRIBUTE Student_Rental_Units REAL
@ATTRIBUTE Other_Restricted_Rental_Units REAL
@ATTRIBUTE Fully_Access_Handicapped_Rental_Units REAL
@ATTRIBUTE Partially_Access_Handicapped_Rental_Units REAL
@ATTRIBUTE Average_Bedroom_Density REAL
@ATTRIBUTE Studio_Rental_Units REAL
@ATTRIBUTE One_Bedroom_Rental_Units REAL
@ATTRIBUTE Two_Bedroom_Rental_Units REAL
@ATTRIBUTE Three_Bedroom_Rental_Units REAL
@ATTRIBUTE Four_Bedroom_Rental_Units REAL
@ATTRIBUTE Five_Bedroom_Rental_Units REAL
@ATTRIBUTE Six_Bedroom_Rental_Units REAL
@ATTRIBUTE Is_Detail_Code_236DEC REAL
@ATTRIBUTE Is_Detail_Code_DISPA REAL
@ATTRIBUTE Is_Detail_Code_ELDER REAL
@ATTRIBUTE Is_Detail_Code_INTERN REAL
@ATTRIBUTE Is_Detail_Code_M2W REAL
@ATTRIBUTE Is_Detail_Code_M2WDEC REAL
@ATTRIBUTE Is_Detail_Code_MISC REAL
@ATTRIBUTE Is_Detail_Code_OPTION REAL
@ATTRIBUTE Is_Detail_Code_OSDEBT REAL
@ATTRIBUTE Is_Detail_Code_RAD REAL
@ATTRIBUTE Is_Detail_Code_RADDEC REAL
@ATTRIBUTE Is_Detail_Code_RDAL REAL
@ATTRIBUTE Is_Detail_Code_S8LMSA REAL
@ATTRIBUTE Is_Detail_Code_S8NCON REAL
@ATTRIBUTE Is_Detail_Code_S8SUBR REAL
@ATTRIBUTE Is_Detail_Code_SEC13A REAL
@ATTRIBUTE Is_Detail_Code_SEC236 REAL
@ATTRIBUTE Is_Detail_Code_SHARP REAL
@ATTRIBUTE Is_Detail_Code_SHRDAL REAL
@ATTRIBUTE Is_Detail_Code_SOFT REAL
@ATTRIBUTE Is_Detail_Code_TCRED4 REAL
@ATTRIBUTE Is_Detail_Code_TCRED9 REAL
@ATTRIBUTE Raw_Rm_Key STRING
@ATTRIBUTE Raw_Stmt_Date STRING
@ATTRIBUTE Financial_Rating {0, 1, 2, 3, 4}

@data
0.917786,0.972592,0.281496,0.987179,0.96527,0.02954,0.013975,0.106467,0.007136,0,0.001545,0.002545,0.001036,0.002037,0.019615,0.020906,0.015157,0,0,0.005759,0.038765,0.038765,0,0.011905,0.2,0,0.027395,0.019615,0.034321,0.014194,0.03724,0,0,0,0.037752,0,0,0,0,0.4175,0,0.042705,0.018377,0.044335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,718,12/31/1995,1
0.926764,0.019577,0.570866,0.147436,0.96527,0.031137,0.051258,0.118537,0.012982,0,0.007806,0.003898,0.001902,0.001763,0.038348,0,0.038348,0,0,0,0.093424,0.093424,0,0.25,0.12,0,0.195355,0.038348,0.086583,0.036129,0.092004,0,0,0,0.09396,0,0,0.015385,0,0.5075,0,0.046263,0.096478,0.083744,0.041958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,719,12/31/1995,2
0.95504,0.768207,0.429134,0.519231,0.96527,0.04485,0.011736,0.142974,0.022146,0,0.009414,0.00527,0.002477,0.001763,0.058946,0.03031,0.052482,0,0.929884,0,0.125748,0.125748,0,0.142857,0.16,0.090909,0.02811,0.070008,0.115445,0.192258,0,0,0,0,0.125,0,0,0,0,0.4475,0.034682,0.094306,0.108729,0.039409,0.062937,0.0625,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,720,12/31/1995,0
0.90895,0.538763,0.041339,0.794872,0.96527,0.053928,0.041446,0.145827,0.025703,0,0.014018,0.005462,0.003758,0.001763,0.039541,0.022362,0.034772,0,0,0.026902,0.101365,0.101365,0,0.011905,0.48,0.181818,0.024709,0.039541,0.127145,0.085161,0.107338,0,0,0.364444,0,0,0,0.246154,0,0.195,0.219653,0.220641,0.003063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,12/31/1995,0
0.931641,0.107283,0.061024,0.692308,0.96527,0.056377,0.026155,0.230645,0.036048,0,0.011034,0.012071,0.005915,0.001763,0.088636,0,0.088636,0,0,0,0.212756,0.212756,0,0.285714,0.12,0,0,0.088636,0.134165,0.179355,0.03724,0,0,0,0.145134,0,0,0,0,0.5075,0,0.135231,0.036753,0.330049,0.027972,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,12/31/1995,0
0.948607,0.29444,0.230315,0.314103,0.96527,0.051773,0.041823,0.12481,0.033037,0,0.009803,0.010458,0.003883,0.001763,0.100747,0,0.100747,0,0,0,0.253053,0.253053,0,0.142857,0.12,0,0.229659,0.100747,0.194228,0.08129,0.204819,0,0,0,0.209732,0,0,0.107692,0,0.5,0,0.088968,0.229709,0.246305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,723,12/31/1995,0
0.89262,0.270948,0.283465,0.99359,0.96527,0.03998,0,0.117452,0.021184,0,0.011039,0.011149,0.003341,0.001763,0.063919,0.004081,0.063049,0.037866,0,0,0.116918,0.115399,0.044427,0.119048,0.12,0.090909,0.043499,0.0645,0.114665,0.047742,0.121577,0,0,0,0.124161,0,0,0,0,0.435,0.109827,0.076512,0.085758,0.08867,0.083916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,744,12/31/1995,0
0.895518,0.606108,0.230315,0.314103,0.96527,0.034024,0.016315,0.122298,0.011046,0,0.004377,0.004459,0.001575,0.00197,0.048276,0.126735,0.021248,0,0,0.001793,0.056713,0.056713,0,0.047619,0.12,0,0.075147,0.048566,0.049142,0.08,0.002191,0,0,0,0.053691,0,0,0,0,0.47,0,0.02847,0.061256,0.039409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,12/31/1995,0
0.907041,0.001566,0.061024,0.692308,0.96527,0.039755,0.016075,0.106405,0.017615,0,0.006125,0.005762,0.002552,0.001763,0.046851,0.019343,0.042726,0,0,0.006004,0.097936,0.097936,0,0.130952,0.08,0,0.209309,0.047823,0.083463,0.139355,0,0,0,0,0.090604,0,0,0,0,0.485,0,0.046263,0.101072,0.059113,0.027972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,12/31/1995,0
0.872897,0.45184,0,0.50641,0.96527,0.02268,0,0.105662,0.001039,0,0,0,0,0.001763,0.002873,0,0.002873,0,0,0,0.006548,0.006548,0,0.011905,0.08,0,0.005047,0.002873,0.0039,0.002581,0.004381,0,0,0,0.005034,0,0,0,0,0.5,0,0,0.009188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,748,12/31/1995,1
0.934116,0.940486,0.139764,0.884615,0.96527,0.174509,0.247431,0.151882,0.157087,0,0.061787,0.088154,0.027774,0.001763,0.487957,0.03401,0.480704,0.000024,0,0,1,1,0.000028,0.761905,0.52,0.636364,1,0.487957,0.945398,0.387097,1,0,0,1,0.640101,0,0,0.953846,0,0.4375,0,1,0.647779,1,0.174825,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,751,12/31/1995,1
0.883289,0.029757,0.173228,0.891026,0.96527,0.038431,0.036874,0.125628,0.019925,0,0.027146,0.032918,0.003227,0.001763,0,0,0,0,0,0,0.118534,0.118534,0,0.238095,0.08,0,0.590011,0.055759,0.112324,0.167742,0.016429,0,0,0.16,0.061242,0,0,0.107692,0,0.45,0,0.128114,0.058193,0.133005,0.055944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,752,12/31/1995,4
0.867807,0.118246,0.145669,0.198718,0.96527,0.053737,0.017766,0.229701,0.02622,0,0.009163,0.00784,0.004559,0.001763,0.06129,0,0.06129,0,0,0,0.142351,0.142351,0,0.309524,0.08,0,0.496819,0.06129,0.155226,0.064516,0.164294,0,0,0.444444,0,0,0,0.2,0,0.3125,0,0.266904,0.07657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,753,12/31/1995,0
0.889085,0.161316,0.305118,0.628205,0.96527,0.040778,0.018834,0.147063,0.021603,0,0.009722,0.005688,0.003815,0.001763,0.045018,0,0.045018,0,0,0,0.113792,0.113792,0,0.154762,0.08,0,0,0.045018,0.075663,0.025806,0.05586,0.030578,0,0,0.082215,0,0,0,0,0.6025,0,0.014235,0.07657,0.157635,0.055944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,756,12/31/1995,0
0.842712,0.451057,0.007874,0.679487,0.96527,0.024078,0.001455,0.112631,0.003844,0,0.001071,0.001157,0.000581,0.001763,0.00836,0,0.00836,0,0,0.002887,0.021873,0.021873,0,0.035714,0.08,0,0.032635,0.008827,0.0117,0.007742,0.010953,0,0,0,0.013423,0,0,0.061538,0,0.75,0,0,0.006126,0.039409,0.027972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,757,12/31/1995,1
0.785805,0.199687,0.305118,0.865385,0.96527,0.063448,0.009955,0.131638,0.049256,0,0.018523,0.009775,0.00688,0.001763,0.094606,0.019556,0.090435,0,0,0,0.233721,0.233722,0,0.27381,0.08,0,0,0.094606,0.178627,0.296774,0,0,0,0,0.192953,0,0,0.184615,0,0.5,0,0.163701,0.105666,0.226601,0.160839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,758,12/31/1995,0
0.899477,0.711825,1,0.910256,0.96527,0.021269,0,0.103422,0.004178,0,0,0,0,0.001763,0.01077,0.009326,0.008781,0,0,0.001457,0.023305,0.023305,0,0.047619,0.16,0,0.003575,0.011005,0.01248,0.005161,0.006572,0.007928,0,0,0.014262,0,0,0,0,0.3975,0.017341,0.005338,0.013783,0.009852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,760,12/31/1995,4
0.824261,0.649961,0.061024,0.692308,0.96527,0.073731,0.037638,0.158571,0.031598,0,0.024593,0.02048,0.017687,0.001763,0.047529,0.04931,0.037013,0,0,0.015756,0.086948,0.086948,0,0.011905,0.44,0.181818,0.009247,0.050078,0.112324,0.187097,0,0,0,0.322222,0,0,0,0.230769,0,0.285,0,0.220641,0.032159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,762,12/31/1995,0
0.896084,0.293657,0.122047,0.641026,0.96527,0.043362,0.038113,0.130503,0.017696,0,0.005528,0.006741,0.003199,0.001763,0.045991,0.040224,0.037413,0,0,0.010532,0.092974,0.092974,0,0.011905,0.28,0.181818,0.029941,0.047695,0.117785,0.049032,0.124863,0,0,0.253333,0.031879,0,0,0.215385,0,0.285,0,0.231317,0.033691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,763,12/31/1995,0
0.895094,0.564605,0.281496,0.987179,0.96527,0.041278,0.031264,0.112197,0.017044,0,0.00944,0.004614,0.002268,0.001763,0.029528,0.01617,0.026079,0,0,0.005277,0.068154,0.068154,0,0.035714,0.12,0,0.203495,0.030382,0.069423,0.029677,0.073384,0,0,0.028889,0.064597,0,0,0.061538,0,0.41,0,0.096085,0.030628,0.049261,0.041958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,765,12/31/1995,0
0.865828,0.914644,0.279528,0.980769,0.96527,0.024799,0.003973,0.105553,0.004478,0,0.006024,0.000555,0,0.002359,0.012855,0.007878,0.011175,0.121645,0,0,0.023507,0.018762,0.138835,0.011905,0.2,0.090909,0.005806,0.014719,0.023401,0.010323,0.025192,0,0,0.068889,0,0,0,0,0,0.265,0,0.051601,0.003063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,767,12/31/1995,3
0.905627,0.156617,0.15748,0.275641,0.96527,0.05241,0.080998,0.126724,0.030767,0,0.017724,0.015175,0.005451,0.001763,0.090796,0.065604,0.076805,0,0,0,0.196033,0.196033,0,0.047619,0.24,0.454545,0.1268,0.090796,0.220749,0.108387,0.16977,0.050963,0,0.542222,0.033557,0,0,0.323077,0,0.2625,0.109827,0.414591,0.047473,0.004926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,770,12/31/1995,0
0.882228,0.16993,0.173228,0.891026,0.96527,0.031701,0.013336,0.124441,0.011015,0,0.010812,0.004022,0.001564,0.001763,0.027671,0.031119,0.021034,0,0,0,0.048945,0.048945,0,0.011905,0.2,0.090909,0.014363,0.027671,0.061622,0.098065,0,0.00453,0,0.177778,0,0,0,0,0,0.2725,0,0.129893,0.01072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,772,12/31/1995,0
0.882228,0.67502,0.165354,0.769231,0.96527,0.042453,0.006149,0.157854,0.019345,0,0.013755,0.013181,0.017672,0.001763,0.01458,0.012512,0.011912,0,0,0,0.031089,0.031089,0,0.011905,0.12,0,0.016961,0.01458,0.037441,0.063226,0,0,0,0.108889,0,0,0,0,0,0.3225,0,0.062278,0.02144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,775,12/31/1995,0
0.893115,0.634299,0.281496,0.987179,0.96527,0.070329,0.054827,0.208593,0.044398,0,0.031629,0.01549,0.00265,0.01272,0.032468,0.045387,0.022788,0,0,0,0.08617,0.08617,0,0.035714,0.2,0.090909,0.008938,0.032468,0.105304,0.154839,0,0.01812,0,0.035556,0.100671,0,0,0,0,0.2875,0.080925,0.161922,0.041348,0.019704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,776,12/31/1995,0
0.89361,0.567737,0.194882,0.99359,0.96527,0.038995,0.027163,0.130598,0.014019,0,0.00347,0.005132,0.002203,0.001763,0.032791,0.026705,0.027095,0,0,0,0.076712,0.076712,0,0.321429,0.08,0,0.101166,0.032791,0.086583,0.036129,0.061336,0.03171,0,0.248889,0,0,0,0.092308,0,0.3,0,0.160142,0.033691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,777,12/31/1995,1
0.872897,0.462803,0.440945,0.089744,0.96527,0.034535,0.014009,0.139692,0.014858,0,0.003088,0.006741,0.002625,0.001763,0.038805,0,0.038805,0,0,0,0.075845,0.075845,0,0.059524,0.12,0,0.032901,0.038805,0.092824,0.03871,0.085433,0.01359,0,0.266667,0,0,0,0.2,0,0.35,0,0.128114,0.073507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,778,12/31/1995,2
0.870776,0.71574,0.061024,0.692308,0.96527,0.077435,0.056873,0.171982,0.055435,0,0.029187,0.022772,0.020021,0.001763,0.068253,0.040268,0.059665,0,0,0,0.116642,0.116643,0,0.011905,0.36,0.272727,0.01696,0.068253,0.149766,0.249032,0,0,0,0.428889,0,0,0,0,0,0.21,0.294798,0.215302,0.032159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,779,12/31/1995,0
0.879259,0.666406,0.438976,0.320513,0.96527,0.033751,0.026346,0.117348,0.011313,0,0.006094,0.008255,0.001801,0.001922,0.039959,0.043962,0.030584,0,0.227906,0.008631,0.080666,0.080666,0,0.047619,0.2,0.090909,0.014836,0.044067,0.074103,0.030968,0.078861,0,0,0,0.080537,0,0,0,0,0.3625,0.028902,0.1121,0.016845,0.068966,0.020979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,781,12/31/1995,1
0.885621,0.983555,0.281496,0.942308,0.96527,0.027002,0.015996,0.113842,0.005168,0,0.003114,0.001777,0.00075,0.001763,0.012693,0,0.012693,0,0,0,0.022681,0.022681,0,0.011905,0.12,0,0,0.012693,0.025741,0.009032,0.029573,0,0,0,0.028523,0,0,0,0,0.3375,0,0.039146,0.018377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,785,12/31/1995,1
0.870776,0.305403,0.251969,0.128205,0.96527,0.031946,0,0.143799,0.013698,0,0.021479,0.007234,0.002198,0.001763,0.031823,0,0.031823,0,0,0,0.061695,0.061695,0,0.095238,0.08,0,0.416729,0.031823,0.077223,0.032258,0.082147,0,0,0.222222,0,0,0,0.076923,0,0.275,0,0.160142,0.015314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,787,12/31/1995,0
0.882228,0.041504,0.61811,0.410256,0.96527,0.030636,0.006683,0.115739,0.010573,0,0.002754,0.002685,0.001403,0.001763,0.02163,0.010975,0.019289,0,0,0.001233,0.051337,0.051338,0,0.071429,0.08,0,0.123092,0.021829,0.046802,0,0.065717,0,0.25,0,0.051174,0,0,0,0,0.48,0,0.042705,0.033691,0.054187,0.027972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,788,12/31/1995,0
0.862081,0.516053,0.283465,0.99359,0.96527,0.071473,0.074148,0.178383,0.051135,0,0.021967,0.028561,0.009035,0.001763,0.122085,0.082038,0.104589,0,0,0.024041,0.250574,0.250574,0,0.083333,0.24,0.545455,0.0782,0.125974,0.148206,0.099355,0.124863,0,0,0.257778,0.062919,0,0,0.230769,0,0.46,0,0.154804,0.096478,0.123153,0.111888,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,790,12/31/1995,1
0.867807,0.94675,0.283465,0.99359,0.96527,0.06087,0.017768,0.146692,0.037638,0,0.017929,0.01384,0.006651,0.001763,0,0,0,0,0,0,0.156586,0.156586,0,0.011905,0.48,0.363636,0,0.083044,0.194228,0.322581,0,0,0,0.555556,0,0,0,0.2,0,0.3,0,0.355872,0.07657,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,791,12/31/1995,0
0.836632,0.480031,0.301181,0.775641,0.96527,0.034347,0.018163,0.130431,0.012053,0,0.009346,0.005926,0.001505,0.001763,0.025053,0,0.025053,0,0,0,0.053524,0.053524,0,0.107143,0.12,0,0,0.025053,0.038222,0.025806,0.010953,0.02265,0,0,0.041946,0,0,0,0,0.745,0,0,0.026034,0.083744,0.111888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,793,12/31/1995,0
0.905344,0.802662,0.429134,0.519231,0.96527,0.021533,0,0.103978,0.000407,0,0,0,0,0.001763,0.002901,0,0.002901,0,0,0,0.007592,0.007592,0,0.011905,0.08,0,0.001815,0.002901,0.00156,0.003871,0,0,0,0,0.002517,0,0,0,0,1,0,0,0.001531,0,0.006993,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,12/31/1995,1
0.885621,0.584182,0.440945,0.089744,0.96527,0.068011,0.065567,0.179176,0.04436,0,0.017637,0.012648,0.006997,0.001763,0.080915,0.002683,0.080343,0,0,0,0.225902,0.225902,0,1,0.08,0,0.297248,0.080915,0.209828,0.087742,0.221249,0,0,0,0.22651,0,0,0,0,0.455,0,0.199288,0.156202,0.236453,0.055944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,795,12/31/1995,0
0.872897,0.651527,0.958661,0.391026,0.96527,0.023091,0.003468,0.106112,0.001484,0,0.001423,0.000379,0.000217,0.001763,0.003672,0.004134,0.002791,0,0.055483,0,0.008254,0.008254,0,0.011905,0.2,0,0.00076,0.004332,0.00702,0.003871,0,0.007928,0,0,0.008389,0,0,0,0,0.475,0,0.001779,0.013783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,797,12/31/1995,0
0.842712,0.703994,0.275591,0.974359,0.96527,0.022664,0,0.103386,0.000515,0,0.001295,0.000566,0.000293,0.001763,0.003567,0.001847,0.003173,0,0,0,0.008303,0.008303,0,0.011905,0.2,0,0.001329,0.003567,0.00546,0.002581,0.006572,0,0,0,0.006711,0,0,0,0,0.595,0,0,0.009188,0.004926,0.006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,798,12/31/1995,0
0.797186,0.180893,0.442913,0.051282,0.96527,0.052431,0.009463,0.103399,0.027473,0,0.011039,0.010125,0.003734,0.001763,0.047898,0.037602,0.039879,0,0.055483,0,0.10141,0.10141,0,0.071429,0.2,0.363636,0.042222,0.048558,0.100624,0.167742,0,0,0,0.206667,0.03104,0,0,0.123077,0,0.4525,0,0.137011,0.036753,0.029557,0.160839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,799,12/31/1995,0
0.822211,0.645262,0.165354,0.724359,0.96527,0.076787,0,0.219854,0.051216,0,0.035378,0.013243,0.007397,0.001763,0.057584,0.003605,0.056815,0.238037,0,0,0.109704,0.10064,0.265202,0.011905,0.56,0.181818,0,0.061231,0.145866,0.242581,0,0,0,0.417778,0,0,0,0.307692,0,0.195,0.312139,0.215302,0.019908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,800,12/31/1995,0
0.85996,0.372749,0.120079,0.044872,0.96527,0.046683,0.008528,0.136955,0.013323,0,0.0655,0.006848,0.002354,0.001763,0.047195,0,0.047195,0,0,0,0.078597,0.078597,0,0.011905,0.2,0.090909,0.067406,0.047195,0.084243,0.104516,0.030668,0,0,0.242222,0,0,0,0.169231,0,0.2775,0,0.172598,0.018377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,801,12/31/1995,0
0.735261,1,0.281496,0.705128,0.96527,0.053312,0.000184,0.215114,0.031842,0,0.018712,0.015388,0.016538,0.001763,0.039316,0.028614,0.033214,0,0,0.000807,0.094227,0.094227,0,0.071429,0.12,0.181818,0.368617,0.039447,0.100624,0.166452,0,0.001133,0,0.175556,0.042785,0,0,0.230769,0,0.4125,0,0.103203,0.091884,0.059113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,802,12/31/1995,0
0.822141,0.642913,0.165354,0.724359,0.96527,0.089533,0,0.271271,0.058262,0,0.04509,0.014905,0.008349,0.001763,0.065487,0.003605,0.064719,0.238037,0,0,0.124714,0.11565,0.265202,0.011905,0.64,0.181818,0.007497,0.069135,0.167707,0.27871,0,0,0,0.48,0,0,0,0.338462,0,0.195,0.358382,0.247331,0.022971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,804,12/31/1995,0
0.840167,0.414252,0.271654,0.967949,0.96527,0.063513,0.014465,0.183085,0.039803,0,0.023606,0.01711,0.016064,0.001763,0.039318,0,0.039318,0,0,0,0.084936,0.084936,0,0.011905,0.44,0,0,0.039318,0.100624,0.166452,0,0.001133,0,0.286667,0.000839,0,0,0.107692,0,0.2875,0,0.19573,0.030628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,806,12/31/1995,0
0.870776,0.794832,0.173228,0.891026,0.96527,0.059596,0.053164,0.222047,0.038316,0,0.021513,0.049545,0.007369,0.035142,0.087517,0.062233,0.074245,0.043996,0.811237,0.012944,0.174825,0.173061,0.051619,0.202381,0.12,0.272727,0.051115,0.099936,0.170827,0.20129,0,0.07248,0,0,0.184564,0,0,0,0,0.4525,0,0.169039,0.151608,0.049261,0.034965,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,809,12/31/1995,0
0.797186,0,0.061024,0.692308,0.96527,0.04843,0.007359,0.130336,0.02585,0,0.013384,0.005216,0.005359,0.001763,0.033727,0.028909,0.027561,0,0,0,0.07239,0.07239,0,0.071429,0.08,0,0.09118,0.033727,0.077223,0.129032,0,0,0,0.222222,0,0,0,0.153846,0.1,0.3,0,0.142349,0.030628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,810,12/31/1995,0
0.785805,0.669538,0.230315,0.314103,0.96527,0.053568,0.010013,0.162732,0.029475,0,0.023122,0.013731,0.009578,0.001763,0.027097,0.019508,0.022937,0,0,0.00577,0.054312,0.054312,0,0.011905,0.16,0.090909,0.013264,0.028031,0.067083,0.112258,0,0,0,0.193333,0,0,0,0.076923,0,0.2625,0,0.147687,0.006126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,811,12/31/1995,0
0.862081,0.18011,0.230315,0.314103,0.96527,0.047741,0.00765,0.140088,0.022409,0,0.017201,0.009587,0.006656,0.001763,0.02771,0.027604,0.021823,0,0,0,0.057889,0.057889,0,0.011905,0.24,0.181818,0.014882,0.02771,0.069423,0.116129,0,0,0,0.197778,0.000839,0,0,0.169231,0,0.2775,0,0.142349,0.015314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,812,12/31/1995,0
