@RELATION masshousingdata

@ATTRIBUTE Rm_Key REAL
@ATTRIBUTE Loan_Closed_Days_Since REAL
@ATTRIBUTE Census_Block_Order_Key REAL
@ATTRIBUTE Foa_Mgmt_Co_Dim_Key REAL
@ATTRIBUTE Owner_Key REAL
@ATTRIBUTE Is_Detail_Code_236DEC REAL
@ATTRIBUTE Is_Detail_Code_DISPA REAL
@ATTRIBUTE Is_Detail_Code_ELDER REAL
@ATTRIBUTE Is_Detail_Code_INTERN REAL
@ATTRIBUTE Is_Detail_Code_M2W REAL
@ATTRIBUTE Is_Detail_Code_M2WDEC REAL
@ATTRIBUTE Is_Detail_Code_MISC REAL
@ATTRIBUTE Is_Detail_Code_OPTION REAL
@ATTRIBUTE Is_Detail_Code_OSDEBT REAL
@ATTRIBUTE Is_Detail_Code_RAD REAL
@ATTRIBUTE Is_Detail_Code_RADDEC REAL
@ATTRIBUTE Is_Detail_Code_RDAL REAL
@ATTRIBUTE Is_Detail_Code_S8LMSA REAL
@ATTRIBUTE Is_Detail_Code_S8NCON REAL
@ATTRIBUTE Is_Detail_Code_S8SUBR REAL
@ATTRIBUTE Is_Detail_Code_SEC13A REAL
@ATTRIBUTE Is_Detail_Code_SEC236 REAL
@ATTRIBUTE Is_Detail_Code_SHARP REAL
@ATTRIBUTE Is_Detail_Code_SHRDAL REAL
@ATTRIBUTE Is_Detail_Code_SOFT REAL
@ATTRIBUTE Is_Detail_Code_TCRED4 REAL
@ATTRIBUTE Is_Detail_Code_TCRED9 REAL
@ATTRIBUTE Stmt_Days_Since REAL
@ATTRIBUTE Dsc_Ratio_Ii REAL
@ATTRIBUTE Current_Ratio REAL
@ATTRIBUTE Total_Total_Funds_Flow_Prior_To_Ce__DS REAL
@ATTRIBUTE Total_Replacement_Reserve_Reimbursements REAL
@ATTRIBUTE Total_Interest_Income_Earned_On_RR_And_Special_Escrow REAL
@ATTRIBUTE Total_Gross_Debt_Service__Mortgage REAL
@ATTRIBUTE Total_Gross_Debt_Service__Energy_Loans REAL
@ATTRIBUTE Total_Current_Assets REAL
@ATTRIBUTE Total_Current_Liabilities REAL
@ATTRIBUTE Current_Portion_Of_Mortgage_Payable REAL
@ATTRIBUTE Notes__Advances__Due_Within_1_Year REAL
@ATTRIBUTE Gross_Sf_Residential REAL
@ATTRIBUTE Gross_Sf_Residential_Communal REAL
@ATTRIBUTE Gross_Sf_Residential_Noncommunal REAL
@ATTRIBUTE Gross_Sf_Commercial REAL
@ATTRIBUTE Gross_Sf_Unfinished_Space REAL
@ATTRIBUTE Gross_Sf_Parking_Structure REAL
@ATTRIBUTE Square_Footage_Net_Rentable REAL
@ATTRIBUTE Square_Footage_Residential_Net_Rentable REAL
@ATTRIBUTE Square_Footage_Commercial_Net_Rentable REAL
@ATTRIBUTE Number_Of_Buildings REAL
@ATTRIBUTE Number_Of_Predominant_Stories REAL
@ATTRIBUTE Number_Of_Elevators REAL
@ATTRIBUTE Total_Gross_Sf_Land REAL
@ATTRIBUTE Total_Gross_Sf_Buildings REAL
@ATTRIBUTE Total_Rental_Units REAL
@ATTRIBUTE Low_Income_Rental_Units REAL
@ATTRIBUTE Moderate_Income_Rental_Units REAL
@ATTRIBUTE Market_Rate_Rental_Units REAL
@ATTRIBUTE Non_Revenue_Rental_Units REAL
@ATTRIBUTE Elderly_Restricted_Rental_Units REAL
@ATTRIBUTE Unrestricted_Rental_Units REAL
@ATTRIBUTE Student_Rental_Units REAL
@ATTRIBUTE Other_Restricted_Rental_Units REAL
@ATTRIBUTE Fully_Access_Handicapped_Rental_Units REAL
@ATTRIBUTE Partially_Access_Handicapped_Rental_Units REAL
@ATTRIBUTE Average_Bedroom_Density REAL
@ATTRIBUTE Studio_Rental_Units REAL
@ATTRIBUTE One_Bedroom_Rental_Units REAL
@ATTRIBUTE Two_Bedroom_Rental_Units REAL
@ATTRIBUTE Three_Bedroom_Rental_Units REAL
@ATTRIBUTE Four_Bedroom_Rental_Units REAL
@ATTRIBUTE Five_Bedroom_Rental_Units REAL
@ATTRIBUTE Six_Bedroom_Rental_Units REAL
@ATTRIBUTE Financial_Rating {1, 0}

@DATA
0.980608,-0.610502,-0.430654,0.519173,-1.49394,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,-0.151074,-0.252255,-0.135681,0.154706,-0.505841,-0.0948842,-0.0838857,-0.26676,-0.326179,-0.317067,-0.103376,-0.0575665,-0.0706691,-0.0507117,-0.320497,-0.218732,0.140847,-0.061327,-0.048011,-0.322542,0.257267,-0.527371,-0.787609,1.1044,-0.125104,-0.253167,-0.694128,-0.361256,0.821906,-0.279203,-0.681578,0.114068,0,-0.0418331,-0.278686,-0.129952,0.642822,-0.325276,-0.83338,0.578696,-0.199903,-0.324857,-0.131847,-0.0989331,1
0.986391,-0.60812,-1.42973,0.519173,-1.49394,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,-0.189149,-0.504915,-0.331121,-0.0178921,-0.561589,-0.279668,-0.0838857,-0.350484,-0.255377,-0.317067,-0.103376,0.0655033,0.119316,0.0536221,-0.320497,-0.218732,-0.110161,0.00110716,0.0147965,-0.322542,-0.581969,0.573057,0.53187,0.351106,-0.0320363,-0.229164,-0.682065,-0.361256,0.854467,-0.279203,-0.681578,0.139781,0,-0.0418331,-0.150533,-0.129952,0.108413,-0.325276,-0.458579,0.360254,-0.520298,-0.324857,-0.131847,-0.0989331,1
0.992173,-0.617945,0.270355,0.519173,-1.49394,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,-0.181534,-0.317759,-0.0302598,-0.170174,-0.351239,0.0939827,-0.0838857,-0.286161,-0.316418,-0.317067,-0.103376,-0.0479981,-0.284402,-0.018628,-0.320497,-0.218732,-0.110161,-0.0198857,-0.00632187,-0.322542,0.886694,-0.802478,-0.787609,5.15212,-0.144088,-0.301172,-0.706192,-0.361256,0.740502,-0.279203,-0.681578,0.0626414,0,-0.0418331,-0.150533,-0.129952,-0.192193,-0.325276,-0.255562,-0.0094177,-0.520298,-0.324857,-0.131847,-0.0989331,1
0.997956,-0.53518,1.59234,0.519173,-1.49394,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,4.23558,-0.10128,-0.348508,-0.210471,-0.12941,-1.29159,-0.21961,-0.563401,-0.293748,-0.0425957,-0.463253,-0.216324,-0.0838857,-0.229482,0.00134654,-0.317067,-0.103376,0.488123,0.00672481,0.492157,-0.320497,-0.218732,-0.110161,0.475995,0.492523,-0.322542,-0.581969,0.0228428,0.53187,-0.31712,0.385187,0.218885,-0.513171,-0.361256,1.53826,-0.279203,-0.681578,0.619764,0,-0.0418331,-0.791298,-0.129952,0.475819,-0.325276,-0.567896,1.25083,-0.119805,-0.324857,-0.131847,-0.0989331,0
1.00374,-0.776328,-0.419615,0.519173,-1.49394,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,-0.105384,-0.537667,-0.127601,0.0812186,-0.522443,-0.103526,-0.0838857,-0.393859,-0.268352,-0.317067,-0.103376,-0.052533,-0.296301,-0.0219585,-0.320497,-0.218732,0.114859,-0.0793909,-0.0661829,-0.322542,-0.0574466,-0.802478,-0.787609,0.520749,-0.123078,-0.301172,-0.597618,-0.361256,0.593974,-0.279203,-0.681578,0.0626414,0,-0.0418331,-0.150533,-0.129952,0.692923,-0.325276,-0.848997,0.461073,-0.119805,-0.324857,-0.131847,-0.0989331,1
1.0153,-0.760847,-1.10682,-0.740509,1.13251,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,9.87365,-0.348508,-0.210471,-0.12941,-1.29159,-0.638437,-0.591475,-0.0241767,1.01673,-0.498059,0.738568,-0.0838857,0.539511,6.8749,1.96779,9.06071,0.252955,-0.224407,0.278953,-0.320497,-0.218732,-0.110161,0.560837,0.577873,-0.322542,0.152362,-0.527371,-0.787609,0.0246774,0.153021,0.0988719,0.536379,-0.361256,-0.122382,-0.279203,-0.681578,0.491197,0,-0.0418331,0.105772,-0.129952,0.960128,-0.325276,-0.677213,0.713122,0.400837,0.844907,-0.131847,-0.0989331,0
1.15987,-0.67064,-1.54565,0.519173,-0.191223,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,-0.00638826,-0.0721175,-0.208738,0.141985,-0.556778,-0.243857,-0.0838857,-0.173058,-0.331701,-0.317067,-0.103376,-0.0640649,-0.303551,-0.0328419,-0.320497,-0.218732,-0.110161,0.00978523,0.0235265,-0.322542,-0.162351,-0.802478,-0.787609,0.438634,-0.15995,-0.261168,-0.585554,-0.361256,0.659097,-0.279203,-0.681578,0.105497,0,-0.0418331,0.233925,-0.129952,1.22733,-0.325276,-0.958314,0.410663,0.160541,0.525881,-0.131847,-0.0989331,1
1.17143,-0.808481,-0.557609,0.472861,0.144962,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,-0.196765,-0.56808,-0.0899882,0.0452012,-0.370058,0.00451445,-0.0838857,-0.329633,-0.127248,-0.317067,-0.103376,0.209845,-0.423041,0.256263,-0.320497,0.415006,-0.110161,0.218963,0.233955,-0.322542,-0.477064,0.0228428,0.53187,-0.351971,0.123108,-0.0531449,-0.621746,-0.361256,1.13124,-0.279203,-0.681578,0.328346,0,-0.0418331,0.233925,-0.129952,0.358917,-0.325276,-0.489813,0.595499,-0.119805,-0.324857,-0.131847,-0.0989331,1
1.183,-0.710831,-0.599007,-0.777558,0.733286,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,-0.166304,-0.666337,-0.0773058,0.923306,-0.312471,-0.11973,-0.0838857,-0.335005,1.3038,-0.302645,-0.103376,-0.077763,-0.236856,-0.0536699,2.01453,2.0032,-0.110161,-0.060554,-0.152168,2.15108,-0.477064,0.0228428,-0.127869,-0.381356,-0.0775854,-0.405184,-0.742384,-0.361256,0.577693,-0.279203,-0.681578,-0.048783,0,-0.0418331,-0.278686,-0.129952,0.943427,-0.325276,-0.848997,0.175418,-0.239953,0.419538,-0.131847,-0.0989331,1
1.19456,-0.884695,0.747814,-0.221816,-0.54842,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,0.229678,-0.0955119,0.127743,0.914752,0.354892,-0.135288,-0.0838857,0.0253523,-0.244903,-0.268789,-0.103376,-0.148648,-0.360396,-0.112283,-0.320497,5.70746,-0.110161,-0.272976,-0.260926,-0.322542,-0.581969,0.0228428,0.53187,-0.467537,-0.125196,-0.349178,-0.645873,0.0369876,0.121831,-0.279203,-0.681578,0.0112148,0,-0.0418331,-0.150533,-0.129952,-0.258994,0.765705,-0.505429,-0.328679,0.0403927,-0.324857,-0.131847,-0.0989331,1
1.20613,-0.879634,-0.427895,-0.740509,1.13251,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,-0.112999,-0.446429,-0.349589,0.153839,-0.465705,-0.356153,-0.0838857,-0.399499,-0.33022,-0.304554,-0.103376,-0.309586,-0.375045,-0.273247,-0.320497,-0.218732,-0.110161,-0.400491,-0.389202,-0.322542,0.362171,-0.802478,-0.787609,0.351106,-0.402336,-0.541199,-0.718256,-0.14001,0.0241457,-0.279203,-0.681578,-0.194492,0,-0.0418331,-0.406839,-0.129952,0.642822,-0.325276,-0.770914,-0.160647,-0.039706,-0.324857,-0.131847,-0.0989331,1
1.21191,-0.781091,0.256555,-0.703459,-0.401339,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,4.23558,-0.10128,-0.348508,-0.210471,-0.12941,-1.29159,0.100222,-0.479181,-0.269468,0.561178,-0.463111,-0.378901,-0.0838857,-0.427135,-0.343924,-0.317067,-0.103376,-0.243002,-0.323049,-0.211471,-0.320497,-0.218732,-0.110161,-0.315528,-0.303732,-0.322542,-0.0574466,-0.527371,-0.787609,0.830182,-0.336603,-0.541199,-0.73032,-0.361256,0.284639,-0.279203,-0.681578,-0.194492,0,-0.0418331,-0.406839,-0.129952,0.642822,-0.325276,-0.770914,-0.160647,-0.039706,-0.324857,-0.131847,-0.0989331,1
1.21769,-0.860878,1.079,-0.221816,1.46869,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,4.23558,-0.10128,-0.348508,-0.210471,-0.12941,-1.29159,-0.356681,-0.661658,-0.448366,0.0532228,-0.47594,-0.381028,-0.0838857,-0.390233,0.745692,-0.317067,0.255173,-0.231751,-0.423041,-0.189621,-0.320497,-0.218732,-0.110161,-0.372877,-0.361424,-0.322542,0.362171,-0.252264,-0.127869,-0.40476,-0.325495,-0.573202,-0.682065,-0.0367613,-0.203786,-0.279203,-0.681578,-0.228776,0,-0.0418331,-0.534992,-0.129952,1.21063,-0.252544,-0.895847,-0.328679,0.480936,-0.324857,-0.131847,-0.0989331,0
1.22347,-0.946024,1.21975,-0.221816,-1.11573,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,-0.2653,0.720955,-0.528004,-0.666837,-0.643889,-0.408232,-0.0838857,-0.237045,-0.398621,-0.317067,-0.103376,-0.387952,-0.423041,-0.347338,-0.320497,-0.218732,-0.110161,-0.631325,-0.621417,-0.322542,-0.477064,-0.527371,-0.787609,-0.470899,-0.479701,-0.773224,-0.790639,-0.361256,-0.106101,-0.279203,-0.681578,-0.443054,0,-0.0418331,-0.791298,-0.129952,0.809825,-0.325276,-0.958314,-0.295073,-0.40015,-0.324857,-0.131847,-0.0989331,1
1.22926,-0.918337,0.772653,-0.221816,-1.72507,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,-0.29576,-0.635924,-0.0917225,-0.495479,-0.504143,0.187956,-0.0838857,0.228216,3.48374,0.654463,1.63307,-0.156305,-0.410392,-0.114769,0.538994,0.552238,-0.110161,-0.159345,-0.187143,0.632822,-0.477064,-0.252264,-0.787609,-0.427045,-0.216653,-0.429186,-0.537299,-0.184259,0.0567073,-0.279203,-0.681578,-0.0744963,0,-0.0418331,-0.406839,-0.129952,0.726323,-0.325276,-0.802147,0.0745985,0.0403927,-0.324857,-0.131847,-0.0989331,0
1.23504,-0.729587,-1.53737,0.380238,-0.821571,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,0.260139,-0.472163,-0.115141,0.377783,-0.286107,-0.278772,-0.0838857,-0.126974,-0.0971294,-0.317067,-0.103376,-0.0261134,-0.258054,0.000705152,-0.320497,-0.218732,-0.110161,0.108511,0.122842,-0.322542,0.886694,-0.527371,-0.787609,0.451546,-0.122483,-0.293171,-0.706192,-0.361256,0.756782,-0.279203,-0.681578,0.0712126,0,-0.0418331,-0.150533,-0.129952,1.19393,-0.325276,-0.864614,0.209024,0.20059,0.632223,-0.131847,-0.0989331,1
1.24082,-0.894222,1.19491,-0.221816,-0.67449,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,-0.196765,-0.640603,-0.17155,1.62833,-0.370293,-0.313797,-0.0838857,-0.287858,0.519753,-0.317067,-0.103376,-0.238836,-0.423041,-0.196775,-0.320497,-0.218732,-0.110161,-0.27033,-0.258264,-0.322542,1.51612,-0.527371,-0.787609,-0.0778605,-0.33249,-0.541199,-0.344278,-0.361256,-0.236347,-0.279203,-0.681578,-0.194492,0,-0.0418331,-0.406839,-0.129952,1.72834,-0.325276,-0.958314,-0.311876,0.561034,0.313196,-0.131847,-0.0989331,1
1.25239,-0.894222,0.772653,-0.221816,-1.07371,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,-0.173919,-0.579777,-0.270839,-0.228081,-0.429814,-0.189927,-0.0838857,-0.245162,0.234842,-0.317067,0.320728,-0.256082,-0.295901,-0.227526,0.515764,0.044169,-0.110161,-0.405488,-0.433663,0.607002,-0.267255,-0.252264,-0.127869,-0.469651,-0.325808,-0.589204,-0.657937,-0.15476,-0.138662,-0.279203,-0.681578,-0.245919,0,-0.0418331,-0.534992,-0.129952,1.14383,-0.179812,-0.880231,-0.345483,0.240639,-0.00583059,-0.131847,-0.0989331,1
1.26395,-1.20206,1.20595,3.09411,1.25858,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,6.41946,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-1.29159,0.450515,0.674166,-0.512592,-0.629079,-0.622712,-0.50905,-0.0838857,0.0959205,-0.335302,-0.278021,-0.103376,-0.282751,-0.323049,-0.251606,-0.320497,0.931555,-0.110161,-0.281883,-0.269886,-0.322542,1.30631,-0.527371,-0.787609,-0.552851,-0.35289,-0.661212,-0.645873,-0.11051,-0.350313,-0.279203,-0.681578,-0.323059,0,-0.0418331,-0.534992,-0.129952,1.64484,-0.325276,-0.958314,-0.463105,0.561034,-0.324857,-0.131847,-0.0989331,1
1.26974,-0.827535,-0.0249522,-0.833132,0.754298,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,-0.189149,-0.458126,0.320554,0.0404642,-0.484099,0.497881,-0.0838857,-0.142254,-0.13113,-0.317067,-0.103376,0.673013,-0.423041,0.723929,-0.320497,-0.218732,-0.110161,1.5033,1.52597,-0.322542,2.25045,-0.802478,-0.787609,-0.552851,0.567717,1.267,1.58593,0.715477,-0.350313,-0.279203,-0.681578,1.74258,0,-0.0418331,-0.791298,-0.129952,1.32753,-0.325276,-0.958314,2.09099,4.12543,-0.324857,-0.131847,-0.0989331,1
1.27552,-1.13299,0.681577,-0.221816,1.46869,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,5.66345,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-1.29159,-0.0444635,-0.132943,2.23786,2.57295,0.660936,1.97174,-0.0838857,0.947316,1.11217,1.38924,0.459893,-0.610144,-0.423041,-0.571688,-0.320497,-0.218732,-0.110161,3.33856,2.97772,8.97651,1.93574,-0.252264,1.85135,-0.552851,1.54246,2.97919,4.86728,-0.14001,-0.350313,-0.279203,-0.681578,3.5768,0,-0.0418331,2.41252,-0.129952,1.04363,-0.325276,1.29049,1.90615,4.76622,6.58739,-0.131847,-0.0989331,1
1.2813,-0.921314,-1.54841,0.519173,-1.49394,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-1.29159,-0.20438,-0.48386,-0.0600571,0.526871,-0.0576467,-0.0231127,-0.0838857,-0.295122,-0.227144,-0.317067,-0.103376,-0.459528,-0.410542,-0.42092,-0.320497,-0.218732,-0.0811843,-0.714415,-0.705003,-0.322542,-0.162351,-0.527371,-0.787609,-0.487676,-0.547081,0.338898,-0.464916,-0.361256,1.71735,-0.279203,-0.681578,0.74833,0,-0.0418331,0.362078,-0.129952,-0.142092,-0.325276,0.291024,0.746728,-0.520298,-0.324857,-0.131847,-0.0989331,0
1.29287,-0.954063,1.73585,1.35279,-0.00211917,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,17.16,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-1.29159,-0.158689,-0.659319,-0.283688,-0.197455,-0.592575,-0.213368,-0.0838857,-0.181252,1.78926,-0.309762,-0.103376,0.0775651,-0.361946,0.116289,-0.320497,1.07033,-0.110161,0.0919275,0.10616,-0.322542,-0.477064,-0.252264,-0.127869,-0.552851,0.0055947,-0.253167,-0.694128,-0.361256,0.821906,-0.279203,-0.681578,0.114068,0,-0.0418331,-0.150533,-0.129952,0.275415,0.256581,-0.724063,0.293041,-0.119805,-0.324857,-0.131847,-0.0989331,1
1.29865,-1.0794,-0.0470313,-0.138455,0.25002,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,7.72738,-1.29159,-0.151074,-0.521291,-0.198193,-0.483998,-0.571257,-0.0795308,-0.0838857,-0.208639,0.0358123,-0.0578791,-0.103376,-0.187452,-0.423041,-0.144891,-0.320497,-0.218732,-0.110161,-0.292205,-0.280269,-0.322542,-0.581969,-0.252264,-0.127869,-0.552851,-0.281761,-0.5492,-0.73032,-0.361256,0.268358,-0.279203,-0.681578,-0.203063,0,-0.0418331,-0.406839,-0.129952,0.409018,-0.325276,-0.73968,-0.110237,-0.280002,-0.324857,-0.131847,-0.0989331,1
1.316,-1.11929,1.41018,-0.221816,1.46869,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,7.72738,-1.29159,0.199218,-0.289686,-0.139736,0.374414,-0.0755689,-0.284449,-0.0838857,-0.347751,-0.218185,-0.036018,-0.103376,0.0387512,0.631526,-0.0271249,-0.320497,-0.218732,0.541807,-0.0831474,-0.0699618,-0.322542,-0.581969,0.29795,0.53187,-0.313453,0.0153999,-0.28517,0.12621,-0.361256,-0.350313,-0.279203,-0.681578,0.0797837,0,-0.0418331,-0.150533,-0.129952,0.409018,-0.325276,-0.755297,0.561893,-0.520298,-0.324857,-0.131847,-0.0989331,1
1.32756,-1.21248,0.706416,0.648846,-0.464374,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,2.08167,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-1.29159,0.130683,12.2427,-0.586442,-0.516746,-0.448868,-0.553403,-0.0838857,-0.168425,-0.4186,-0.290507,-0.103376,-0.563414,-0.423041,-0.524504,-0.320497,-0.218732,-0.110161,-0.886016,-0.877631,-0.322542,-0.477064,-0.252264,-0.787609,-0.552851,-0.652923,-0.813229,-0.694128,-0.361256,-0.317751,-0.279203,-0.681578,-0.48591,0,-0.0418331,-0.278686,-0.129952,-2.69724,1.56576,-0.958314,-0.765564,-0.520298,-0.324857,-0.131847,-0.0989331,1
1.33334,-1.27559,0.665018,0.0190054,-1.599,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,2.02923,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-1.29159,-0.151074,-0.397301,-0.184328,-0.0854714,-0.159944,-0.127036,-0.0838857,-0.17852,-0.132606,-0.138149,-0.103376,-0.0586833,-0.423041,-0.0148725,0.48696,-0.218732,-0.110161,-0.0310681,-0.0479672,0.393981,-0.581969,1.39838,0.53187,-0.552851,-0.136811,-0.317174,-0.259832,-0.361256,0.10555,-0.279203,-0.681578,0.0454992,0,-0.0418331,-0.150533,-0.129952,1.34423,-0.325276,-0.73968,-0.22786,0.80133,0.632223,-0.131847,-0.0989331,1
