rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,Financial Rating Letter Grade,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
1036,12/21/1987,185,149,78,SHARP,12/31/1998,D,0.81,0.22,"1,126,798","151,045","10,625","1,184,695",0,"119,041","733,209","195,729",0,"106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/1999,F,0.84,0.23,"1,174,723","170,372","8,384","1,184,695",0,"219,508","1,177,427","213,639",0,"106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/2000,F,0.87,0.11,"1,214,310","172,486","5,266","1,184,695",0,"279,846","16,321,106","9,930,338","3,934,875","106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/2001,F,0.74,0.08,"977,853","104,308","2,773","1,184,695",0,"224,127","16,733,617","9,787,913","4,026,428","106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/2002,F,0.76,0.05,"1,017,336","113,314","1,636","1,184,695",0,"164,889","17,117,814","9,632,455","4,073,033","106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/2003,F,0.65,0.03,"862,863","93,763","1,926","1,184,695",0,"117,295","17,434,553","9,491,095","4,073,696","106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/2004,F,0.79,0.04,"1,146,551","202,122","2,989","1,184,695",0,"222,143","18,677,564","9,404,756","4,073,696","106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/2005,F,0.54,0.02,"733,134","87,178","2,299","1,184,695",0,"139,204","19,469,649","9,253,901","4,073,696","106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/2006,F,0.54,0.02,"708,766","71,731","2,159","1,184,695",0,"144,805","20,278,621","9,138,146","4,073,696","106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/2007,F,0.55,0.03,"686,355","33,559","1,175","1,184,695",0,"252,972","21,375,971","9,022,391","4,073,696","106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/2008,F,0.62,0.02,"739,752","4,750","1,601","1,184,695",0,"191,153","22,353,923","8,896,044","4,073,696","106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/2009,F,0.59,0.02,"760,223","54,356","1,087","1,184,695",0,"169,834","23,316,887","8,744,429","4,073,696","106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/2010,F,0.64,0.02,"801,589","44,666",354,"1,184,695",0,"177,473","24,277,179","8,587,264","4,073,696","106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/1995,B,0.94,2.32,"431,241","15,741","5,438","434,569",0,"282,915","155,612","33,767",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/1996,A,1.11,1.88,"539,586","42,506","10,923","437,899",0,"284,209","187,758","36,604",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/1997,A,0.94,2.37,"429,122",875,"21,865","434,569",0,"331,075","179,373","39,678",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/1998,A,0.96,2.45,"426,624",0,"11,365","434,569",0,"264,794","150,941","43,011",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/1999,A,1,2.56,"491,042","36,761","17,704","434,569",0,"294,747","161,914","46,624",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/2000,A,0.99,2.14,"464,822","14,456","18,305","434,569",0,"202,667","145,068","50,450",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/2001,A,0.97,1.15,"456,504","19,700","14,318","434,569",0,"154,097","188,581","54,785",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/2002,A,1.19,1.71,"518,948",0,177,"434,469",0,"223,249","189,611","59,388",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/2003,A,1.13,1.55,"492,210",0,420,"434,569",0,"224,008","208,917","64,376",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/2004,A,1.09,1.48,"506,197","33,140",698,"434,569",0,"271,563","248,477","64,376",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/2005,A,1.02,1.01,"495,403","50,975",902,"434,569",0,"169,121","236,768","69,784",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/2006,D,0.89,1.06,"428,143","31,974","10,547","434,569",0,"151,814","219,401","75,646",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/2007,A,1.1,1.2,"332,160",0,"7,096","295,045",0,"140,673","124,141","6,900",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/2008,A,1.32,2.53,"499,084","116,769","8,372","282,361",0,"239,986","100,464","5,740",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/2009,A,1.6,2.34,"498,212","44,487","2,662","282,361",0,"259,874","119,214","8,139",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
1037,8/17/1989,892,149,28,SOFT,12/31/2010,A,1.6,2.3,"538,571","84,500","1,117","282,361",0,"265,685","124,059","8,732",0,"53,433","2,731","50,702",0,0,"7,640","40,068","40,068",0,1,7,1,"16,628","61,073",40,26,0,14,0,0,40,0,0,4,0,2.53,0,9,11,10,10,0,0
